,author,published_at,updated_at,like_count,text,sentimiento
1121,@dawnsunrise1981,2024-05-27T03:46:24Z,2024-05-27T03:46:24Z,16,TRUMP 👍🏼👍🏼 Let’s Go Brandon,0.0
1122,@TrumpisAmazing,2024-05-27T03:45:54Z,2024-05-27T03:45:54Z,108,God bless Trump and all MAGA Americans!!!! Trump 2024!!!!,0.7243
1123,@TheMamonti1,2024-05-27T03:45:52Z,2024-05-27T03:45:52Z,0,roaring or booing..... see what happens when you walk outside your cult lines.... but trump is a great loser,0.2617
1124,@zoranmalenovic2576,2024-05-27T03:45:50Z,2024-05-27T03:45:50Z,0,Miley Cyrus was born inside Scientology Cult,0.0
1125,@farihanfahim5083,2024-05-27T03:45:36Z,2024-05-27T03:45:36Z,14,Unbelievable 👍🏻👏👏👏❤️,0.2023
1126,@Shineon83,2024-05-27T03:45:33Z,2024-05-27T03:45:33Z,181,Dude’s almost 80—and he never STOPS!….I’m ( a lot) younger than him. I couldn’t do it.,0.0
1127,@HT-fv7fj,2024-05-27T03:45:28Z,2024-05-27T03:45:28Z,5,Bozo Trump saluted during the Amazing Grace 😂 Not even one person cared about Trump being there 😂,0.8555
1128,@doomwreckertelevision3527,2024-05-27T03:45:24Z,2024-05-27T03:45:24Z,0,&quot;clap you stupid bastards!&quot; - joe biden,-0.5707
1129,@noname-fn6cp,2024-05-27T03:45:03Z,2024-05-27T03:45:03Z,2,"The civil war, the battle of egos. It comes with the territory. 🧐📝🎧📹",-0.7579
1130,@Opinionsrnotfacts574,2024-05-27T03:45:01Z,2024-05-27T03:45:01Z,1,Shame about the National 3% libertarian vote he missed out on on Saturday night. Nice he got a warm reception with the racecar people - good for Donald!,0.5411
1131,@Skyrider12,2024-05-27T03:44:24Z,2024-05-27T03:44:24Z,0,40% of Joementia&#39;s term is vacation! wrap your head around that! if anyone of us tried to take 40% we&#39;d be fired! time to fire this bumb lazy war mongering stiff! That is all!,-0.9368
1132,@brandonmonroe7050,2024-05-27T03:44:20Z,2024-05-27T03:44:20Z,3,After that embarrassing beg fest last night at the Libertarian convention Trump is done,-0.1779
1133,@user-bg2nx9ny2q,2024-05-27T03:44:19Z,2024-05-27T03:44:19Z,45,"Lmao, if I can’t even afford my groceries, how the F should I care about Abortion!",0.8122
1134,@Martin-Young,2024-05-27T03:44:18Z,2024-05-27T03:44:18Z,122,Trump will put the pedal to the metal!!!  FJB!   TRUMP 2024!!!,0.0
1135,@RobertRanta-mx2gp,2024-05-27T03:44:05Z,2024-05-27T03:44:05Z,24,Joe and Jill tripped up a hill to fetch a pail of peewater.joe fell down and lost his frown and jill cleaned up the scatter..😊,-0.3182
1136,@2sccopsofPoo4U,2024-05-27T03:43:58Z,2024-05-27T03:43:58Z,2,Nobody wants Joe! <br>FUJB!!,0.0
1137,@TrumpisAmazing,2024-05-27T03:43:50Z,2024-05-27T03:43:50Z,256,A recession is when your neighbor loses his job. <br>A depression is when you lose yours. <br>A recovery is when Biden loses his.,-0.9153
1138,@ManitobaViking,2024-05-27T03:43:43Z,2024-05-27T03:43:43Z,5,Trump 🇺🇸 🇨🇦 Poilievre,0.0
1139,@ange6580,2024-05-27T03:43:39Z,2024-05-27T03:43:39Z,0,Trump didn&#39;t do anything but show what an immoral loser he is.<br>Saluting. What a low life.<br>He ran from his military obligation.,-0.9052
1140,@TheUnpredictable2020,2024-05-27T03:43:19Z,2024-05-27T03:43:19Z,2,Robert F Kennedy Jr 2024,0.0
1141,@UniversalPatriots,2024-05-27T03:42:51Z,2024-05-27T03:42:51Z,54,Team Trump 😊,0.0
1142,@estheraguiar5801,2024-05-27T03:42:45Z,2024-05-27T03:42:45Z,16,Trump 2024 💪🇺🇸. !,0.0
1143,@rainer6565,2024-05-27T03:42:36Z,2024-05-27T03:42:36Z,20,Let&#39;s go Brandon,0.0
1144,@dwaynewalker1186,2024-05-27T03:42:30Z,2024-05-27T03:42:30Z,5,FAKE FOX NEWS : 😂😂😂 DON VON SHITZ IN PANTS,-0.5904
1145,@bsting601,2024-05-27T03:42:29Z,2024-05-27T03:48:57Z,4,"Love they have to show this after he got booed off stage last speech 🤣 The fact they mentioned the libertarians love him is hilarious , Trump got 6 votes for their candidate , a guy called Toad got more votes 🤣Sleepy Don went to sleep in his court cases , the propaganda from this news is gold !",0.8883
1146,@garythompson8851,2024-05-27T03:42:18Z,2024-05-27T03:42:18Z,54,TRUMP 24❤️❤️❤️❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🗽🗽🗽🗽🗽,0.0
1147,@lisafoy1328,2024-05-27T03:42:12Z,2024-05-27T03:42:12Z,1,Trump is going to the big boy&#39;s house soon 🔜🤞.. Lock him up 💥👈,0.0
1148,@OtayBuckwheat,2024-05-27T03:42:10Z,2024-05-27T03:42:10Z,7,After getting booed and heckled he desperately needed to go somewhere for an ego boost.,0.0258
1149,@ange6580,2024-05-27T03:41:50Z,2024-05-27T03:41:50Z,1,"Trump is a joke saluting when he is not military personnel. That there my friend is shameful and considered Stolen Valour.<br>He is a disgrace to the American flag, his homeland and the American military.",-0.6369
1150,@k.drummond9300,2024-05-27T03:41:37Z,2024-05-27T03:46:35Z,10,NASCAR + Trump + red dress Princess Leia = Full Throttle MAGA,0.0
1151,@RobertRanta-mx2gp,2024-05-27T03:41:36Z,2024-05-27T03:41:36Z,6,LETS GO BRANDON!!!VROOM VROOM..JOEY JOEY JOEY..WAT A PIECE OF CHT YOU IS..VROOM VROOM VROOM..😊,0.0
1152,@Braylon18,2024-05-27T03:41:29Z,2024-05-27T03:41:29Z,0,"Trump is not nearly my idea president, but Biden and co might as well be the gd devil",-0.6652
1153,@lisafoy1328,2024-05-27T03:41:21Z,2024-05-27T03:41:21Z,1,Trump gets big boo&#39; S boo&#39;s..,0.0
1154,@andrelotscher280,2024-05-27T03:40:51Z,2024-05-27T03:40:51Z,6,B I D E N 2 0 2 4 🇺🇸,0.0
1155,@zappadallure,2024-05-27T03:40:41Z,2024-05-27T03:40:41Z,5,Watching cars going around an oval for 600 miles just shows you the level of intelligence these mAGA fans are all about.,0.4767
1156,@emmastokes569,2024-05-27T03:40:15Z,2024-05-27T03:40:15Z,0,Joe Biden is absolutely pathetic!!!,-0.7067
1157,@MrWalker114,2024-05-27T03:40:13Z,2024-05-27T03:40:13Z,0,Trump is on a roll Biden needs to be replaced with a viable canidate fast or it will be slam dunk for trump.,-0.3818
1158,@phirobiankundertake3434,2024-05-27T03:39:57Z,2024-05-27T03:39:57Z,1,The excitement is over the military planes and the troops.  Nothing to do with CrybabyTrump being there!!!!!,0.6562
1159,@listtlessvessels5-cw3nx,2024-05-27T03:39:45Z,2024-05-27T03:39:45Z,26,We Americans want Trump back as President!!!!!,0.3544
1160,@johnedgin505,2024-05-27T03:39:09Z,2024-05-27T03:39:09Z,1,"Another BS story from fox cartoon NUTwork,, fairy tale nonsense as usual,, typical lier&#39;s pushing crap to the uneducated MAGA misfit&#39;s",-0.6486
1161,@e.c.3844,2024-05-27T03:38:58Z,2024-05-27T03:38:58Z,1,Biden Will be President From (2021-2029),0.0
1162,@josemorrasge8100,2024-05-27T03:38:56Z,2024-05-27T03:38:56Z,0,Everyone loves pur President Trump.,0.5719
1163,@alipazarcikli1380,2024-05-27T03:38:52Z,2024-05-27T03:38:52Z,0,Top media,0.2023
1164,@XRP-Alchemy,2024-05-27T03:38:48Z,2024-05-27T03:38:48Z,36,America needs President Trump&#39;s big beautiful brass balls back yesterday! 🇺🇸 Bring Back the Boss!,0.6688
1165,@XRP-Alchemy,2024-05-27T03:38:40Z,2024-05-27T03:38:40Z,12,Buck Foe Jiden .,-0.4404
1166,@ange6580,2024-05-27T03:38:02Z,2024-05-27T03:38:02Z,3,"When they had the 21 gun salute, played taps on the bugle, amazing grace on the bag pipes and the jet flew over I was hoping it was Trump in Arlington Virginia 🙏🙏🙏❤️",0.8555
1167,@zappadallure,2024-05-27T03:37:56Z,2024-05-27T03:37:56Z,0,North Caroline loves the Trump Reich.,0.5719
1168,@blesildamorales6201,2024-05-27T03:37:37Z,2024-05-27T03:37:37Z,121,TRUMP ALL THE WAY,0.0
1169,@AmericanVermin,2024-05-27T03:37:31Z,2024-05-27T03:37:31Z,32,That’s his crowd…not the libertarian convention.,0.2263
1170,@eltonwashington596,2024-05-27T03:37:17Z,2024-05-27T03:37:17Z,115,Doses he ever have a Slow DAY??,0.0
1171,@e.c.3844,2024-05-27T03:37:03Z,2024-05-27T03:37:03Z,1,Everything Blame on Donald Trump DT Did this.. Rishi Sunak Respected.. Said Previous.,-0.34
1172,@ange6580,2024-05-27T03:35:59Z,2024-05-27T03:35:59Z,0,Trump is a cartoon character.<br>One that is a natural born loser.,-0.2263
1173,@e.c.3844,2024-05-27T03:35:54Z,2024-05-27T03:35:54Z,0,No One Cares About 2024 US Presidential Election Joe Biden Gonna be Re-elected and will be inaugurated on January 20th 2025 and will be president until 2029.,0.2023
1174,@Soli_Deo_Gloria_.,2024-05-27T03:35:35Z,2024-05-27T03:35:35Z,0,Polytricks 🎭<br>They are all in bed together...,0.0
1175,@lildebra7941,2024-05-27T03:35:14Z,2024-05-27T03:35:14Z,177,I think Biden’s face needs to be on that billboard!!!!! That’s all lies,-0.6083
1176,@bobwoods1302,2024-05-27T03:35:11Z,2024-05-27T03:36:37Z,7,Well I sure hope he can manage a friendly crowd at a NASCAR race. 😂,0.8591
1177,@ange6580,2024-05-27T03:35:06Z,2024-05-27T03:35:06Z,6,Only Fox News would call that a roaring reception,0.0
1178,@PwrTrumper,2024-05-27T03:34:52Z,2024-05-27T03:34:52Z,5,CULT 🐑,0.0
1179,@Eitanlevy36,2024-05-27T03:34:48Z,2024-05-27T03:34:48Z,15,Fjb,0.0
1180,@thetysondrapershow3049,2024-05-27T03:34:37Z,2024-05-27T03:34:37Z,31,All I heard were race cars. 🏎️,0.0
1181,@foforo76,2024-05-27T03:34:31Z,2024-05-27T03:34:31Z,13,🇺🇸💯🇺🇸,0.0
1182,@Some826,2024-05-27T03:34:19Z,2024-05-27T03:34:19Z,24,Trump ❤,0.0
1183,@frednurc4088,2024-05-27T03:33:52Z,2024-05-27T03:33:52Z,5,A failing candidate <br><br><br>A failing sport,-0.765
1184,@DOWNUNDER.,2024-05-27T03:33:43Z,2024-05-27T03:33:43Z,50,FJB,0.0
1185,@thetysondrapershow3049,2024-05-27T03:32:55Z,2024-05-27T03:32:55Z,46,America stands with TRUMP! 🇺🇸,0.0
1186,@winsomemartinez,2024-05-27T03:32:28Z,2024-05-27T03:32:28Z,5,"Hahaha, meidas has the footage of Trump faking this &quot;thunderous&quot; reception. 😂😂😂<br>Omfg, it&#39;s hilarious.",0.5423
1187,@dalkurd1,2024-05-27T03:31:46Z,2024-05-27T03:31:46Z,9,787.5 million dollars for being fake news,-0.4767
1188,@dalkurd1,2024-05-27T03:31:25Z,2024-05-27T03:31:25Z,6,I only need 11.000 votes,0.0
1189,@user-hl5hd8zq7t,2024-05-27T19:19:02Z,2024-05-27T19:19:02Z,0,"You guys worship holy cow, you are not indians",0.296
1190,@tonydfixertonydfixer9113,2024-05-27T18:46:16Z,2024-05-27T18:46:16Z,0,"Hey, I&#39;m with you. trump has been crazy since birth.",-0.34
1191,@UnpurrfectRobyn,2024-05-27T16:24:21Z,2024-05-27T16:24:21Z,0,"I heard someone say that they&#39;re vote for Biden is not a love letter, but a chess move. That should resonate with people here. While we may not agree with Biden on every issue, not voting for him or not voting at all is NOT going to help in the long run.",-0.7741
1192,@thereality700,2024-05-27T16:01:37Z,2024-05-27T16:01:37Z,0,Pappagallo DeNiro,0.0
1193,@ADAMSIXTIES,2024-05-27T15:58:09Z,2024-05-27T15:59:05Z,0,"You do sound like that. <a href=""UCkszU2WH9gy1mb0dV-11UJg/A8MfY-_pEIKNr8oP78-AGA""></a> trump hasn&#39;t changed since the 1980s&#39;; I hated him then too. <a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a>",-0.4019
1194,@DonnaTrotto-fn2rz,2024-05-27T14:20:30Z,2024-05-27T14:20:30Z,0,Great commercial. Hope people get it!,0.807
1195,@earnesttbass8107,2024-05-27T12:11:02Z,2024-05-27T12:11:02Z,0,Brutal takedown.?😅😅tds,-0.6249
1196,@george.6556,2024-05-27T10:54:38Z,2024-05-27T10:54:38Z,0,Where are these ads running? I haven&#39;t seen any,0.0
1197,@DustyVid,2024-05-27T09:56:59Z,2024-05-27T09:56:59Z,0,I&#39;m sorry Joe Biden hasn&#39;t done any of this other people are doing it for him and he&#39;s like oh sure I&#39;ll just approve it another puppet job for him to do,0.5423
1198,@DustyVid,2024-05-27T09:56:18Z,2024-05-27T09:56:18Z,0,Okay in regards to dictator are you listening to what&#39;s been said to you or did you watch the whole clip when he mentioned dictator,0.2263
1199,@DustyVid,2024-05-27T09:50:01Z,2024-05-27T09:50:01Z,1,Trump didn&#39;t snap not a bit and then that tweet that the Democrats had pulled down locked up and put away he said go basically show your voice make yourself heard make yourself seen but don&#39;t do any harm to any of the police or anybody in blue or anything like that but the Democrats locked up the Twitter account with the help of who was in charge at the time Nancy pelosi give him ahead of time the opportunity to have extra soldiers down there to protect everybody there she turned it down she wanted it to happen Nancy pelosi should be kicked out of office,0.8462
1200,@andercoyote4170,2024-05-27T07:13:13Z,2024-05-27T07:13:13Z,0,BIDEN/HARRIS 2024 🇺🇸✨<br><br>Joe is a fine man and an excellent President 💙,0.6705
1201,@lornahuddleston1453,2024-05-27T07:10:47Z,2024-05-27T07:10:47Z,0,"Yeah, Tim. Some folks want a DECAF PRESIDENT!👍😊<br>VOTE DECAFFEINATED PRESIDENT NOW!",0.4738
1202,@deborahmoore2801,2024-05-27T05:13:36Z,2024-05-27T05:13:36Z,0,"Yes, Tim. I agree it’s a good approach. Thanks for showcasing this ad.",0.875
1203,@user-lk7li9yv2e,2024-05-27T04:31:05Z,2024-05-27T04:31:05Z,1,Oh please. Trump does not give a damn what has-been De Niro thinks or says. More than half of America does not either. Just follow through on your promise to leave America in November Robert.,0.6866
1204,@thriveteam2688,2024-05-27T03:55:47Z,2024-05-27T03:55:47Z,1,DeNiro is nothing. He is perishing. He should move to a communist country if that is what he wants.,0.0
1205,@peterkornwolf6579,2024-05-27T03:25:35Z,2024-05-27T03:25:35Z,0,Lock him up!!’,0.0
1206,@lnbloom3162,2024-05-27T03:15:58Z,2024-05-27T03:15:58Z,0,He’s like a scared wounded dog and we how they act when they’re cornered..people need to wake up he’s gonna eff some ish up if he gets in office,-0.1027
1207,@J-dizzle2021,2024-05-26T23:27:21Z,2024-05-26T23:27:21Z,0,I&#39;m in your same camp. He&#39;s a crook and owes me over 6 digits to this day.,0.0
1208,@darlaleasure4924,2024-05-26T23:08:02Z,2024-05-26T23:08:02Z,1,Great job,0.6249
1209,@darlaleasure4924,2024-05-26T23:04:43Z,2024-05-26T23:05:18Z,1,Thank you Robert DeNiro. YESSS. PRESIDENT  BIDEN  APPROVED.  💙 WE NEED MORE OF THIS TRUTH OUT.,0.8747
1210,@user6tos8ca,2024-05-26T22:26:54Z,2024-05-26T22:26:54Z,0,There is NO reason to vote for the wacko dictator we DUMPED in 2020. And many GOOD reasons to vote 100% BLUE in 2020!  ☑💙💙👍,-0.4633
1211,@MichaelWinkelman-rm1hp,2024-05-26T21:46:05Z,2024-05-26T21:46:05Z,2,De Niro is in need of mental intervention.,0.0
1212,@douglasmckee8329,2024-05-26T21:34:07Z,2024-05-26T21:34:07Z,1,How much u getting  paid bull ship 😅😅,0.0
1213,@jesnoggle13,2024-05-26T21:28:15Z,2024-05-26T21:28:15Z,0,"“If you don’t want any more violence, just vote for Trump and we won’t be violent “. Actual quote from MAGA.",-0.8399
1214,@macareuxmoine,2024-05-26T21:24:47Z,2024-05-26T21:24:47Z,0,Hmmmm … your appreciation for De Niro‘s voice is really sweet 😊,0.7645
1215,@natalieangelo54,2024-05-26T21:14:44Z,2024-05-26T21:14:44Z,1,"Lmao 😂 LETS GO BRANDON , VOTE FOR THE PATHETIC CORPSE",-0.7154
1216,@criszadrozny4015,2024-05-26T21:01:34Z,2024-05-26T21:01:34Z,2,"Deniro is such a phenomenal actor, but is so very full of hatred and insanity when it comes to Trump, that he&#39;s ruined his own legacy.",-0.9545
1217,@user-ug8zo1jb2z,2024-05-26T20:45:50Z,2024-05-26T20:45:50Z,2,De Niro is an elitist … coming out to stoke the “fear” into voters … typical Dem playbook … scare the weak to vote for them … he is a joke !!!,-0.6981
1218,@debh5780,2024-05-26T20:01:54Z,2024-05-26T20:01:54Z,0,I’m in your camp 🏕️. I think Trump’s always been crazy but I do think he’s pressing any limit to the max including a much bigger Jan 6 !!! Biden does need a voluntary military force that will save democracy though !!! 😮😮😮,0.6973
1219,@debh5780,2024-05-26T19:56:54Z,2024-05-26T19:56:54Z,0,Talk about more than insurrection is the fact Trump knew how heavily armed the Jan 6 ers were but that they “wouldn’t harm him” he said then he turned them loose on congress. Just the fact he knew about the weapons and encouraged them to storm the capital and the fact he targeted Mike Pence should be chargable in itself !!!,-0.88
1220,@jerald4992,2024-05-26T19:22:15Z,2024-05-26T19:22:15Z,0,❤ damn I love you De Niro not in a weird way you&#39;re the best❤,0.4621
1221,@stevedevries39,2024-05-26T18:42:48Z,2024-05-26T18:42:48Z,2,"Truly, Trump lives in De Niros head. Nobody cares what he thinks. I do wonder what huge benefits DE Niro must be getting from the Democrats. We already know some of the politicians ( Pelosi) make millions off insider trading. After all they are the ones that set the policies. Could their beneficial information be passed along? VOTE RED 💯% UP AND DOWN THE TICKET!",0.9184
1222,@joanpatek478,2024-05-26T18:37:02Z,2024-05-26T18:37:02Z,1,Robert De Niro is a has been actor,0.0
1223,@clintprovance8047,2024-05-26T18:32:49Z,2024-05-26T18:32:49Z,0,"There&#39;s only one bad guy in his name is Donald Trump Robert de Niro who plays bad guys is a hero let him have it Mr DeNiro. <a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=170"">2:50</a> <a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=174"">2:54</a> <a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=176"">2:56</a> <a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=177"">2:57</a>",-0.5204
1224,@clintprovance8047,2024-05-26T18:31:25Z,2024-05-26T18:31:25Z,0,"He&#39;s a coward, he knows nothing about the military and would give our enemies the United States of America Traitor Trump<br><a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=105"">1:45</a>",-0.5267
1225,@edmccahill5005,2024-05-26T17:49:46Z,2024-05-26T17:49:46Z,0,&quot;&quot;Stephen Seagall  for  Secretary of Defense&quot;&quot;____doe&#39;s THAT tell you anything???,0.0
1226,@paulthomson2466,2024-05-26T17:44:46Z,2024-05-26T17:44:46Z,0,Trump is solely running for POTUS to stop the criminal cases against him and stay out of PRISON!!! Revenge on his enemies is secondary,-0.9525
1227,@gordonstewart6757,2024-05-26T17:42:01Z,2024-05-26T17:42:01Z,0,"How about remembering that Trump lowered Corporate tax  (lower than ever before ) ,...when Corporations were  doing better than anytime in history.  When  the  logistics of that gift wore out and his great economy  was heading down,he browbeat  Fed Chief Powell into lowering  Federal Funds rate to the lowest in history breaking the  idea  of seperation of Government influence  with  the Central Bank . Of course  the economy looked better for a short time,the truth being the Corporate Tax rates would never  add revenue to the Federal Government.,overtop of the cost .Mnuchin actaully planned a breakeven scenario in 10 years...maybe.",0.875
1228,@slobodanudarac5,2024-05-26T17:34:03Z,2024-05-26T17:34:03Z,0,Gawd! That&#39;s powerful!,0.5242
1229,@kameronmonk4875,2024-05-26T17:30:34Z,2024-05-26T17:30:34Z,0,"I say &quot;Bring it on, Donny&quot;!!!!!",0.0
1230,@viola647,2024-05-26T17:27:06Z,2024-05-26T17:27:06Z,0,👎🏾,0.0
1231,@colettefournier9914,2024-05-26T16:52:17Z,2024-05-26T16:52:17Z,1,I wish they would show how inflation and high prices are due to corporate greed. Trump wants more corporate greed.,-0.4019
1232,@KLOASH1111,2024-05-26T16:19:18Z,2024-05-26T16:19:18Z,0,What about an open border with lack of regard for safety of the immigrants crossing  and Americans. Robert D is crazy calling someone else crazy! Biden needs to go. He’s got nothing but trying to pay actors. Actors are paid to act that’s what Dinero is doing. He’s acting.,-0.4664
1233,@maryirwin6015,2024-05-26T16:01:42Z,2024-05-26T16:01:42Z,0,Only foolish shallow people would follow the advice of Bod,-0.2732
1234,@johnhood5274,2024-05-26T15:37:57Z,2024-05-26T15:37:57Z,0,There is nothing crazy about trump. He knows when to act up an not act up. Have you EVER seen trump act up in front of Putin or talk disrespectful to Putin? I rest my case.,0.2584
1235,@Jima1234567,2024-05-26T15:22:47Z,2024-05-26T15:22:47Z,0,Scientists for Trump,0.0
1236,@user-ct3oh5ib3q,2024-05-26T14:59:12Z,2024-05-26T14:59:12Z,0,Love ya,0.6369
1237,@jimknarr,2024-05-26T14:48:16Z,2024-05-26T14:48:16Z,0,The problem with social media is to figure out how to break the algorithms to get these messages inside the Trump echo chambers.  These videos are doing nothing for Biden.,-0.4019
1238,@dharma_404,2024-05-26T14:43:49Z,2024-05-26T14:43:49Z,0,"There needs to be public rallies - dozens of them - to get the message to reach those disengaged voters. <br>Rallies, concerts, town halls, street level grassroots community level outreach. <br>The AntiTrump camp is not doing enough. The country, the world needs more than 24hr-back-to-back complaining about Trump!!<br>Get Trump off of the airwaves because the media is only making him stronger and more prevalent. Talk more about Biden&#39;s policies that work, the economy, etc.<br>Trump has taken over the liberal media as well as the right-wing media. Undecided&#39;s will vote by name recognition - stop making EVERYTHING about Trump!! For the love of God.",0.878
1239,@ARepublicIfYouCanKeepIt,2024-05-26T14:40:02Z,2024-05-26T14:40:02Z,0,"Something has always been wrong with Trump. Malignant narcissism, sociopathy, just plain arrogant and stupid. The list goes on. The fact is that Trump&#39;s only gotten worse over time. A condition that continues worsening.<br><br>Trump, as my father used to say, &quot;was born on 3rd base, but is convinced he hit a triple.&quot; It&#39;s been proven that his daddy gave him the equivalent of over $400 million, yet Trump claims that he&#39;s self-made. It&#39;s also been proven that Trump holds the distinction of being the individual to have lost the most money in American history. Add to that that historians have ranked Trump as the worst President in our nation&#39;s history.<br><br>As much as I loathe Sen. Lindsey Graham, before he handed Trump his backbone, Graham got one thing right when he characterized Trump as &quot;a race-baiting, xenophobic, religious bigot.&quot; Cruz, Rubio and others have likewise spoken truths about Trump, only to hand over their own spines in time. These people all had it right. They just lacked the moral courage to do what&#39;s right for the country; putting their political careers ahead of the nation.",-0.5346
1240,@vinista256,2024-05-26T14:31:37Z,2024-05-26T14:31:37Z,0,"Tim, De Niro has the raspy voice of an elderly man; YOUR voice is the rich and dulcet baritone that makes people swoon 😉.",0.5574
1241,@GreatNewsVideo,2024-05-26T14:30:27Z,2024-05-26T14:30:27Z,0,We now why Deniro is REALLY mad ....can hide forever Bobby,-0.7814
1242,@wrexican33,2024-05-26T13:52:30Z,2024-05-26T13:52:30Z,1,Thank you for your service Mr. DeNiro. He needs a guy like you to shut him up. Keep it up !!,0.6792
1243,@bepriceless,2024-05-26T13:46:02Z,2024-05-26T13:46:02Z,0,"Yeah, but this isn&#39;t going to convince a fence sitter.",0.4767
1244,@baxtar1963,2024-05-26T13:39:44Z,2024-05-26T13:39:44Z,0,Trump is desperate and thats dangerous only because of criminals in Congress and his brainwashed base,-0.8442
1245,@maxklein1614,2024-05-26T13:06:11Z,2024-05-26T13:06:11Z,0,How out of touch can you be if you think ROBERT EFFING DENIRO is going to resonate in any way with the voter pool Miller just described?<br>So stupid.,-0.5267
1246,@steveshukowitsh4952,2024-05-26T13:04:48Z,2024-05-26T13:04:48Z,1,"TDS stands for Trump Defense Syndrome,  Protect the Cult Leader at all Cost.",0.4767
1247,@bluegreenOD,2024-05-26T12:58:59Z,2024-05-26T12:58:59Z,0,"Tim. - you know what I know - campaigning effectively is 99% negativity - it’s sad that that is the case but it is the reality. The Dems have to run a serious fear and rage negative campaign - no hope, no glory - just fear and rage from the Dems will keep the world safe",-0.9652
1248,@rich9757,2024-05-26T12:51:46Z,2024-05-26T12:51:46Z,1,The difference between tRump and Jim Jones is that tRump would have you PAY for the Kool-aid and slither away when YOU drink it,-0.2808
1249,@ritapaepen6728,2024-05-26T12:30:45Z,2024-05-26T12:30:45Z,0,"De Niro, integrity, humanity, morality 🎩🎩🎩🙏🙏🙏😴 I beg You Sir De Niro help, help , help to fight for our Democracy . Thank You Sir ❤️😊",0.8625
1250,@benhulme2863,2024-05-26T12:14:36Z,2024-05-26T12:14:36Z,0,Robert De Niro. More like Robert the angel.,0.4201
1251,@HT4mebaby,2024-05-26T11:39:19Z,2024-05-26T11:39:19Z,0,Too bad the entire add was filled with lies.,-0.743
1252,@patriciagriffin1505,2024-05-26T11:15:02Z,2024-05-26T11:15:02Z,0,Bill Barr said in an interview that Trump regularly got very anger and threatened to kill people he didn’t like.. Barr said he knew he wouldn’t follow though with these threats… really Bill,-0.9179
1253,@jeffreymcompton1,2024-05-26T11:00:08Z,2024-05-26T11:00:08Z,0,Great show. U r always spot on.,0.6249
1254,@marjoriegoodwin2993,2024-05-26T10:40:02Z,2024-05-26T10:41:05Z,0,"Donald is spoiled on a gigantic scale. He is also a grandiose narcissist. Some people attempt to hide their narcissistic tendencies, but D. waves his around like a banner. He feels that he is entitled to be the absurdist, which he is, which makes him totally dangerous.  Having a friend like Steve Bannon, who is actually intelligent, but sadly an anarchist, has made the big D  more dangerous, because D. has someone to think up terrifying things for Dummy to do, in order to topple the governmental foundation of these United States.   Well, that is my rant. I`m sure you each have your own.",0.5813
1255,@toroza1,2024-05-26T09:40:50Z,2024-05-26T09:40:50Z,0,deniro  is unhinged and not factual,0.0
1256,@jimmydean1831,2024-05-26T09:27:14Z,2024-05-26T09:27:14Z,0,"Sorry lads, but how delusional do you have to be in order to  think the &quot;Trump Presidency is going to destroy the country&quot;  narrative will work when we&#39;ve already had 4 years of the guy and every polling data shows, people felt better under Trump.<br><br>Gonna need a new narrative folks! And probably don&#39;t get celebrities to do the talking for you, that&#39;s why Hillary lost in 2015",-0.6476
1257,@commonsense4257,2024-05-26T08:43:26Z,2024-05-26T08:43:26Z,0,with all due respect....i find it absolutely strange to blame the American President for Gaza / Hamas or Ukraine....??? i don&#39;t see the connection...maybe Putin a few years ago got a green light from Trump...and Putin is betting on Trump winning again and grabbing a big chunk of Europe ?? Was it the Americans who set up October 7 or the demolishment of Gaza ?? Absolutely not !!!  I don&#39;t hear the GOP going after Russia or Israel......and it is so low that little sign Trump has on his podium...of how Biden has open borders while it was Trump who told his bootlickers not to vote for new policies at the border to make it far more difficult...are Americans so blind ??,-0.8564
1258,@RICKS11,2024-05-26T08:16:27Z,2024-05-26T08:16:27Z,0,Love Bob,0.6369
1259,@aussie8114,2024-05-26T08:03:06Z,2024-05-26T08:03:06Z,0,"The bloodbath comment is taken out of context. He was referring to Chinese imports. Lesson to learn, trust neither side.",0.5106
1260,@Hydrazine1000,2024-05-26T07:11:21Z,2024-05-26T07:11:21Z,0,"For a little cultural reference from Mr. De Niro from the 1998 movie Ronin: <i>&quot;Whenever there is any doubt, there is no doubt.&quot;</i>",-0.5719
1261,@crowwalksalways3419,2024-05-26T06:23:11Z,2024-05-26T06:23:11Z,0,And Trump rises in the polls everyday. Thanks Robert. More popular as a result,0.7178
1262,@aaronjjacques,2024-05-26T06:11:44Z,2024-05-26T06:11:44Z,0,"So, biden entire ad is deliberate lies and creative edits.  How stupid do you have to belueve this bs.",-0.5106
1263,@xiaomingchen8423,2024-05-26T05:28:57Z,2024-05-26T05:28:57Z,0,Trump👎👎👎👎👎👎👎😂😂😱😱,0.0
