,author,published_at,updated_at,like_count,text,sentimiento
956,@humphreygruntwhistle3946,2024-05-16T20:18:56Z,2024-05-16T20:18:56Z,1,Why won’t you allow a live audience? Coward.,-0.2732
957,@mikemike-qx2ue,2024-05-16T20:13:40Z,2024-05-16T20:13:40Z,1,And now you will be charged along with netanyahu. Hope you will be available saturdays.,0.2732
958,@Mishn0,2024-05-16T20:06:23Z,2024-05-16T20:06:23Z,0,"Hey, Joe, stop infringing on citizens&#39; First Amendment right to Free Speech. Stop disabling comments on the White House YouTube channel. And while you&#39;re at it, stop throttling downvotes. It&#39;s funny how for the first two hours or so of a White House video being up, it only gets single digit downvote counts. But, after about two hours, the downvotes quickly overtake the robotic upvote count.",-0.1901
959,@EngineersQuest,2024-05-16T19:53:52Z,2024-05-16T19:53:52Z,71,But is your teleprompter free on Wednesdays?,0.6652
960,@Loveaintreal,2024-05-16T19:44:36Z,2024-05-16T19:44:36Z,49,Sloppy Joe,0.0
961,@thevisorsusa,2024-05-16T19:36:12Z,2024-05-16T19:36:12Z,71,I want to see the outtakes.,0.0772
962,@kjh264,2024-05-16T19:17:14Z,2024-05-16T19:17:14Z,0,🇷🇺🇨🇳😂😂😂😂😂💪🏼💪🏼💪🏼💪🏼💪🏼,0.0
963,@markthurst9751,2024-05-16T19:03:42Z,2024-05-16T19:03:42Z,19,TRUMP 2024!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0
964,@retaspringer9271,2024-05-16T18:58:27Z,2024-05-16T18:58:27Z,8,Who is really running our country?,0.0
965,@SoCalian,2024-05-16T18:57:51Z,2024-05-16T18:57:51Z,1,When Trumpy&#39;s acquitted and Cohen has to speed-dial 988 🤣💪🇺🇲,0.25
966,@retaspringer9271,2024-05-16T18:52:29Z,2024-05-16T18:52:29Z,0,You and your son cannot throw stones. You will be proven to be the most corrupt president in American history. While we are losing a former president who is 95 years old.,-0.3818
967,@Harold.Richard,2024-05-16T18:41:57Z,2024-05-16T18:41:57Z,3,Imagine voting for this career politician 🤡,0.0
968,@user-oy2so4ru3p,2024-05-16T18:35:28Z,2024-05-16T18:35:28Z,0,Can&#39;t wait! 👴🏻 V 👴🏻,0.0
969,@somecollegekid4425,2024-05-16T18:34:38Z,2024-05-16T18:34:38Z,3,He’s willing to debate him because he forgot who Donald Trump is,0.0
970,@christinedubb697,2024-05-16T18:23:08Z,2024-05-16T18:25:14Z,0,"Daaaaang!!! 🤣🤣🤣 I hear you got Wednesdays free 🤣🤣🤣 Until the next trial starts. Wait until DJailbirdT terrorizes the next jury of his peers, judge, and judges family as an excuse to not debate. Who&#39;s turn is it? Georgia? Arizona? DC? 💙",-0.5165
971,@AwesomeBabyBoomer,2024-05-16T18:22:17Z,2024-05-16T18:22:17Z,2,"What Joe Biden means to say is that somebody will be in his ear debating for him because his puppet master knows better than to let Joe Biden try to talk on his own. Heck, the man can barely walk, much less talk.<br>This is why they are not showing the candidates walking onto the stage because Trump will walk on confidently, and Joe Biden will do his little shuffle across the stage, hoping he gets to the podium.",0.8316
972,@melocreme69,2024-05-16T18:11:50Z,2024-05-16T18:11:50Z,0,My man!,0.0
973,@FearlessReptileVA,2024-05-16T17:55:37Z,2024-05-16T17:55:37Z,67,"How long did it take you to read all of that off the promoter, Joe? Oh and also, you forgot to say “repeat the line” and “pause”",0.0
974,@JonathanSimmons42,2024-05-16T17:49:22Z,2024-05-16T17:49:22Z,94,This is going to be a bloodbath,0.0
975,@akool1462,2024-05-16T17:45:59Z,2024-05-16T17:45:59Z,2,GAAAAAAHHHHHHHHH WHAT IS THAT FACE HE&#39;S MAKING,0.0
976,@catotacatota6852,2024-05-16T17:42:48Z,2024-05-16T17:42:48Z,15,FJB 10% to the BIG GUY,0.0
977,@catotacatota6852,2024-05-16T17:38:23Z,2024-05-16T17:38:23Z,69,FJB TRAITOR,0.0
978,@suizided,2024-05-16T17:34:35Z,2024-05-16T17:34:35Z,10,"Bwahahahaha, my guy. You can&#39;t even debate a potato.",0.0
979,@michaal105,2024-05-16T17:30:22Z,2024-05-17T15:33:50Z,23,Can&#39;t wait. Let&#39;s go Trump.,0.0
980,@Puni_Master,2024-05-16T17:30:09Z,2024-05-16T17:30:09Z,1,Biden is going to destroy Trump and it will be amazing to watch!,0.1511
981,@CreatureFeature666,2024-05-16T17:28:13Z,2024-05-16T17:28:13Z,6,"😂 No one likes you, Joe. Trump rallies are huge. You can’t draw 100 people counting the press. It’s time to start packing.",0.4404
982,@seddaryavuz6736,2024-05-16T17:04:48Z,2024-05-16T17:04:48Z,0,Biden filistine katliamda seninde elin var. Bebeklerden ve sivillerden ne istediniz. İsraille birlikte katliam yaptınız. Tarihe israil ve Biden katliamcı diye geçecek.,0.0
983,@amisamiamiam,2024-05-16T17:03:48Z,2024-05-16T17:03:48Z,0,LET RFK JR DEBATE.,0.0
984,@danielstruble2315,2024-05-16T17:02:35Z,2024-05-16T17:02:35Z,85,I&#39;m sure AI will do the talking for him,0.3182
985,@chrisa-95,2024-05-16T16:45:43Z,2024-05-16T16:45:43Z,3,Not suspicious at all that CNN immediately had something set up  within the hour of him changing the debate rules and abandoning the commission. Nothing fishy going on here folks…,-0.1255
986,@CarsonG-hq3mq,2024-05-16T16:45:23Z,2024-05-16T16:45:23Z,35,Cringe Biden can barely speak TRUMP 2024!!! 🇺🇸🇺🇸🇺🇸🦅🦅🦅,0.0
987,@CarsonG-hq3mq,2024-05-16T16:41:57Z,2024-05-16T16:41:57Z,5,TRUMP 2024 MAKE AMERICA GREAT AGAIN 🇺🇸🇺🇸🇺🇸🦅🦅🦅,0.7034
988,@ArturoHernandez-jj8os,2024-05-16T16:32:11Z,2024-05-16T16:32:11Z,0,"Señor Presidente De Los Estados Unidos Joe Biden. Le Propongo Que La Señorita Anne Milgram Venga A Tampico y Yo Viaje Con Ella A La Ciudad De México y Recojamos A Mi Hermano y Volemos A Washington DC. Mi Hermano Debe Hablar Con Usted. No Se Necesitan Armas Ni Violencia Para Ayudar A Solucionar Los Problemas. En Este Caso Si Procede y No Se Viola Ninguna Regla Porque Yo No Tengo Contrato Con Ningún narco ni cartel. Mi Hermano Puede Aportar Mucho y Por Supuesto Ayudar. La Presidencia De Los Estados Unidos Es La Base Para Que Todo El Mundo Tenga Estabilidad y Sin Usted, todo estará perdido. Si Usted Autoriza Cuenta Conmigo.",-0.8481
989,@TheGravygun,2024-05-16T16:27:09Z,2024-05-16T16:27:09Z,0,Build back better,0.4404
990,@SuperMighty42,2024-05-16T16:24:21Z,2024-05-16T16:24:21Z,40,5 jump cuts in 14 seconds probably did this commercial for 2 hrs,-0.296
991,@teejohnston2635,2024-05-16T16:12:47Z,2024-05-16T16:12:47Z,1,Brandon will get unfair advantages from a leftist MSNBC/CNN moderator,-0.1531
992,@teejohnston2635,2024-05-16T16:11:40Z,2024-05-16T16:11:40Z,1,"no matter how it goes (Brandon is a masterful liar and he will blame Trump for all his own messups): Trump 2024! Another 4 years of inflation, money printing, absurd spending and efforts on an already lost war, and the world will be ins serious troubles!",-0.9508
993,@ShellCorporal,2024-05-16T15:56:32Z,2024-05-16T15:56:32Z,1,Weak leader <br><br>Weak allies <br><br>Don&#39;t trust to  usa if they promise u <br><br>To protect your country big liar and personal interest only,0.6124
994,@everettramsdell5984,2024-05-16T15:52:53Z,2024-05-16T15:52:53Z,2,Joe Biden should be thrown in jail for what he&#39;s done to America,0.0
995,@myleslivingston6971,2024-05-16T15:48:58Z,2024-05-16T15:48:58Z,3,The fact that it’s a lot of trump supporters in these comments says something,0.4404
996,@b3dazzl3,2024-05-16T15:47:38Z,2024-05-16T15:47:38Z,6,My uncanny valley alarms are going off,-0.2732
997,@TrailerRepairTech,2024-05-16T15:44:37Z,2024-05-16T15:44:37Z,0,"Boy, my 9 yo edits better than that… first time on yt there Joe? Do better, next time make it a short and don’t cut and edit…",0.5719
998,@SnowWhiteSIGINT,2024-05-16T15:43:18Z,2024-05-16T15:43:18Z,0,go joe go!,0.0
999,@AudriaOdom-fr2zs,2024-05-16T15:39:09Z,2024-05-16T15:39:09Z,0,"Kick his a**, Sir.🗽⚖🌎",0.0
1000,@brianclark9110,2024-05-16T15:35:42Z,2024-05-16T15:35:42Z,3,He looks pathetic when he tries to be a tough guy,-0.6369
1001,@guardianangel100percent,2024-05-16T15:32:29Z,2024-05-16T15:32:29Z,0,Joe can u mange to recovery 184 bilons by gdp to my self....can u cause soon or leter news system economic usa will be opnened by way of white kal el.....its pure safe non mafia ever.....okay cmon i will opened new regulation for white economic in usa okay,0.5859
1002,@theangryswede4615,2024-05-16T15:25:46Z,2024-05-16T15:25:46Z,1,I&#39;m Joe Biden and I got hairy legs.,0.0
1003,@vnarigoobsesion535,2024-05-16T15:19:12Z,2024-05-16T15:19:12Z,0,"moj babo. <br>now you are in new york,<br>this streets will make you feel brand new.<br>babo, new york...",0.0
1004,@MJMcKenzie322,2024-05-16T15:14:30Z,2024-05-16T15:14:30Z,13,Cut and spliced five times in fourteen seconds. Super.,0.4215
1005,@jbonez7456,2024-05-16T15:09:03Z,2024-05-16T15:09:03Z,0,Lets go Joe!!!,0.0
1006,@theangryswede4615,2024-05-16T15:06:08Z,2024-05-16T15:06:08Z,0,One thousand cuts later..,-0.296
1007,@Eye_Of_The_Pyramid,2024-05-16T15:04:34Z,2024-05-16T15:04:34Z,0,Trump and Biden 😂,0.0
1008,@user-hn1zw5lm8v,2024-05-16T14:58:51Z,2024-05-16T14:58:51Z,0,.. 02. Nort  name.. lukman hakim.. n yoso tukiyo.. pemutijhan 1979.... ... .!!!.. ... son.... harzi assalib cilandak... ... salib prayan...n.. lie kapolresta..n...n. n .dog jkw n muji.. pit.cicle n heru son salib.... .. lie kspolri.. to.. dog lis prabowi.. son mul......n.. .. big.... bonus boiman to.. tukiman . Nort... ... kalibutak. Adhi.// mardi.n.. kempul darjo.. n ok.. or one.kris son zaitun.......n....!! N bayu son gito. Son bjng t.s... f.... .. dog pandan... n dog kalibutalk..n dog oriyo.n dogvsangafi.. n k.p. inzl...!! N jkw...!! 112..!!.,0.6876
1009,@user-hn1zw5lm8v,2024-05-16T14:55:26Z,2024-05-16T14:55:26Z,0,.. weter by .. .. dumur bad water priyo son anom. Son petrus jadi.. if dout.. son sakir...,-0.5423
1010,@TheSkepticalGrassHopper,2024-05-16T14:54:08Z,2024-05-16T14:54:08Z,2,The comment section proves this guy doesn’t have real supporters 🤣 can’t wait to see you humiliate yourself against a real President.,-0.1531
1011,@user-hn1zw5lm8v,2024-05-16T14:51:35Z,2024-05-16T14:51:35Z,0,.. gabug era 2006..bec dog agus son temu n hkartosehono. Ar cicak gpa...n gta... 2023.. beck. To.hd village.... to cris setifikat...!! Dog wahyu... k.pengeran to bec son.. bts .. natalie.. ... to beck erup america autralia... lurah n sera pegiling hina pdw c..bek suwadi n dog.. p.turs jadi. Dog saka.. ..n.. pram   praza..n gatak. Smk dis .. pdk... ... ... ... .. .. topik kepitiu to crios.. know<br>...  .. .. dll..,0.0
1012,@user-hn1zw5lm8v,2024-05-16T14:45:33Z,2024-05-16T14:45:33Z,0,.. but.. .. !!.. they like to tni.. n plc to it.. indonesi .. dwrown rusia..n. dron.. relligi arab  jkw stay kongklangan... ... n solo.... gta f gpa c/ w grson mngn r5u...  r5u jmusan r5u... polsek. R2. 20... dog dis 2006 by kapolsek yuda pram. Jogonalan 2001.. dis by rmty...n.. 2012.. n beck jkw n bowo.. to.... genrazi cz they .. like .. price name... as to as lie hrs .lie hrd.. hson owner factory..n.. lie hccls ntt..... n.. lie hrmtz dig sma dengok... pram....... r5u jmusan r5u 121... sma dengik.. r1 wesr.. 20...,0.6792
1013,@MrDavidfball,2024-05-16T14:43:09Z,2024-05-16T14:43:09Z,1,"well, this should be interesting to us here in the UK, well Bidenomics will go down in history as being a complete joke just like you Joe, still never got to see the true outcome of truinashabadapresha or how popular batacafcare would have been.<br>anyway 5 jumps for a 13 second video shows that brain is fried, time to get Trump in to save the American economy and save the world from WW3 that your weakness has caused, anyway I am sure the taliban will give you somewhere to flee to after the billions of arms you gave them in Afghanistan, and no doubt some were sent to russia and china to be reverse engineered.<br>you said you would save America from trump, the truth was America needed saving from you",0.9678
1014,@user-hn1zw5lm8v,2024-05-16T14:42:25Z,2024-05-16T14:42:25Z,0,.. G 20.. wrong call we gta f gpa czy.. to sk... 1 mon woyo... n .. pns.n perwat . Doctor n(  tni. Polsi.. pay per casus aceh papua era .. harto.. to jkw..  .. .() . . P 5 jt... to.  Sk. 1 milon.,-0.5423
1015,@user-vs1rm9ph9r,2024-05-16T14:34:01Z,2024-05-16T14:35:39Z,0,អាប្រធានាធិបតី អារដ្ឋសភាថោកទាប<br>អាពូជប្រុសថោកទាប ហែង ជេអញ ទាលតែហែង មិនដឹកនាំដឹកនាំកំលាំងស្រី អាប្រុសថោកទាប ក្រុម អា zombies ប្រយ័ត្នរដ្ឋប្រហាេរ បើថោកទាប ឈបលដឹកនាំប្រទេសអញ <br>ហែង ប្រយ័ត្នដាច់សម្ព័ន្ធមិត្ត អាឆ្កែឆ្កួត  ( គ្រាន់តែមើលកងទ័ព russia វាយ៉ាងមិចអាឆ្កែបែកថ្នាំញឿន ខ្ញុំថាអោយអានិយាយតំណាងមេដឹកនាំមេដឹកនាំ american ) ហែងមិនបញ្ជាគ្រួសារហែង អោយសុីបាយឆ្កែផងអាថោកទាប ហែង ខ្លង អញ្ចឹង កុំនៅ un យក american ចេញ,0.0
1016,@VTRIGGERS,2024-05-16T14:24:32Z,2024-05-16T14:24:32Z,1,10 million illegals....how many on yhe terror watch list?,-0.5267
1017,@Mattrino101,2024-05-16T14:18:21Z,2024-05-16T14:18:21Z,1,"Trump 2024. Vote this globalist out of office, he has no business being there. he hates this country.",-0.6249
1018,@mkk7641,2024-05-16T14:14:15Z,2024-05-16T14:14:15Z,0,🇺🇸PRESIDENT ＢIDEN✨2024👍💙💙💙💞,0.0
1019,@greatfinedeals3908,2024-05-16T14:10:18Z,2024-05-16T14:10:18Z,3,He’s going to sleep during the debate,0.0
1020,@wookieesasquatch,2024-05-16T14:06:32Z,2024-05-16T14:06:32Z,2,What debate did Trump not show up for??? Are you even aware of what you&#39;re saying?,0.0
1021,@hijpot,2024-05-16T13:51:02Z,2024-05-16T13:51:02Z,4,Amazing.    Can’t wait to see the live on the spot edited footage from the debate.  😂😂😂,0.5859
1022,@HICKSKE,2024-05-16T13:44:27Z,2024-05-16T13:44:27Z,4,You think you won those debates?,0.5719
1023,@Bob743E,2024-05-16T13:31:44Z,2024-05-17T01:36:31Z,0,Rock &#39;em Joe!!!! 🇺🇲👍😎<br>🇺🇲💙😎👍JOE 2024🇺🇲💙😎👍,0.0
1024,@DashyDre,2024-05-16T13:31:09Z,2024-05-16T13:31:09Z,5,Why do you have to read off a teleprompter? This is simple English language lol,0.4215
1025,@trev0r15,2024-05-16T13:26:34Z,2024-05-16T13:26:34Z,115,5 cuts in a 13 second video. He can&#39;t even read 3 seconds of script without fumbling.,-0.296
1026,@ladyk3140,2024-05-16T13:17:06Z,2024-05-16T13:17:06Z,1,No show Con. Will come up with some kind of excuse.,-0.2944
1027,@SoCalian,2024-05-16T13:16:46Z,2024-05-16T13:16:46Z,3,Shutting Trump&#39;s microphone isn&#39;t gonna stop him from rattling your feeble cage 🤣💪🇺🇲,-0.5267
1028,@electro_sykes,2024-05-16T13:12:30Z,2024-05-16T13:12:30Z,1,"Joe should ust rock up and be a spectator at the Trump court case in new york, it would be hillarious.",0.0
1029,@MattieBennett,2024-05-16T13:08:28Z,2024-05-16T13:08:28Z,506,Editor: How many jump cuts do you want?<br><br>Joe: Yes,0.128
1030,@user-sh2xn4fz6j,2024-05-16T12:57:48Z,2024-05-16T12:58:52Z,0,Aqui neste caso desse rapaz esse candidato reclamando certo. É porque ele não sabe o que é ser uma Neusa criada em lugares sem isso aqui. E cair dentro dessas favelas que o Governo Federal não cuida ele cuida nós cuidamos de estrago emergencial e os demais vai crescendo vai crescendo tem noção como é morar perto disso aqui. ???? Sem comentários. 🌍 É uma aula depois a conclusão dos fatos. Aqui estou chamando atenção igual uma professora para que os alunos posssa fazer o dever de casa. E neste caso. Surgiu esse Aluno que se ofereceu a mudar para Partido trabalhador. ??? Que é readucar e que todos quantos e não vai nascer mais por um tempo e todos estes vão trabalhar para que todos todos posssa ter um Trabalho diguinidade porque é o fim 🔚 morar perto desssa gente que não trabalha e rouba e furta e se  droga e nos dar drogas na bebida 🍷 na comida 🥐 etc etc etc etc etc... Eu tenho uma idéia melhor eu e meus Cientistas. Aqui Tio Joe Biden trouxe mais esse texto pra vc também ver o podemos fazer. ? Leia com atenção e ajuda 🆘 colocar freios. Faz favor!,0.6062
1031,@davidhillery1802,2024-05-16T12:47:20Z,2024-05-16T12:47:20Z,4,I hope Trump says why did you  take showers with your 13-year-old daughter?,0.4404
1032,@memyselfeyetallent7149,2024-05-16T12:44:39Z,2024-05-16T12:44:39Z,2,Joe will win the election!! He will win by cheating only.,0.6792
1033,@TheHandlesAreGone,2024-05-16T12:40:05Z,2024-05-16T12:40:05Z,2,Donald trump is a Big Mac,0.0
1034,@skiwake38,2024-05-16T12:18:35Z,2024-05-16T12:18:35Z,8,Looks like they brewed up another batch of SOTU cocktail.,0.3612
1035,@ofcv1238,2024-05-16T12:17:10Z,2024-05-16T12:17:10Z,0,Brainless will never debate bc does not have brains of a 5-year old,0.0
1036,@natcat7767,2024-05-16T12:09:12Z,2024-05-16T12:09:12Z,6,This is the funniest thing ever. I  have second hand embarrassment. Trump 2024!!!,0.6981
1037,@coasterp2199,2024-05-16T12:05:28Z,2024-05-16T12:05:28Z,9,"The sub-titles are a nice touch, LOL.",0.7456
1038,@giannamarcon34,2024-05-16T12:04:48Z,2024-05-16T12:04:48Z,0,Biden peggior presidente dei ns<br> Tempi,0.0
1039,@saadmoosa1311,2024-05-16T11:56:36Z,2024-05-16T11:56:36Z,0,Free palestine,0.5106
1040,@ofcv1238,2024-05-16T11:54:47Z,2024-05-16T11:54:47Z,1,Brinden Inc. CEO has done zero positive except spend trillions $$?political hack &amp; loser,0.0516
1041,@alex12497,2024-05-16T11:46:31Z,2024-05-16T11:46:31Z,0,"Free on Wednesday, hmmm",0.5106
1042,@sgomez1031,2024-05-16T11:42:24Z,2024-05-16T11:42:24Z,1,This is obviously created using AI. Never has President Biden talked that fast or clear and with intent during his whole presidency. Just look at the state of the union speech.,0.5574
1043,@user-pl2gi6vt8n,2024-05-16T11:39:31Z,2024-05-16T11:39:31Z,1,ឈប់រកស៊ីកន្លែងអញ<br>យក Microsoft ហែងចេញ<br>ទៅ អាឆ្កែថោកទាប <br>អញមិនយកផងប្រឹងនិយាយមកម្ល៉េះហា ប្រកាស តាម News មកអាថោកទាប អាមេដឹកនាំ គ្មានប្រយោជន៍ <br> របស់ របរ ពួកអញ អញអោយ ទៅ ប្រកាស អោយត្រឹមត្រូវ យក របស់អញចេញពីរ UN អាឆ្កែអត់ប្រយោជន៍ <br>ដឹកនាំ ឡប់ ៗ ជេរពួកអញអត់ប្រយោជន៍ទៀត ចលនា ថោកទាបដូចពួកហែង ចង់អោយអញចូលរួមជាមួយ អាមេដឹកនាំថោកទាប <br>យករបស់ហែង អាឆ្កែថោកទាប<br>ប្រកាស លឿន ៗ មក អាថោកទាប😂<br>របស់ហែង ក្នុងទីផ្សារ របស់ពួកអញយកចេញអាថោកទាប 😂 ចេញមកសារភាព មក បើស្រលាញ់ប្រជាជន និង សម្ព័ន្ធមិត្ត ត្រូវជាប់គុក អញអោយ<br>រកសុី ក្នុង អន្តរជាតិរបស់អញ ប្រហុឺចេញ,0.0
1044,@sjsturgis,2024-05-16T11:32:43Z,2024-05-16T11:32:43Z,4,&quot;I hear you&#39;re free on Wednesdays&quot; -- LOVE IT!,0.8599
1045,@brendancassidy9346,2024-05-16T11:31:57Z,2024-05-16T11:31:57Z,10,How many edits do you need for a 14 second video? I counted at least 3. That means he can’t go over 5 seconds of (semi) fluid speech. This won’t go well for dictator biden.,0.2732
1046,@zapan9643,2024-05-16T11:29:41Z,2024-05-16T11:29:41Z,4,Is this clown frfr no cap,-0.296
1047,@mohamedallouha3190,2024-05-16T11:25:29Z,2024-05-16T11:25:29Z,13,He sounds old,0.0
1048,@hivelx,2024-05-16T11:24:12Z,2024-05-16T11:24:12Z,31,Can&#39;t even speak without forgetting for 14 seconds 😂<br>Drug test before the debate please!!,0.4374
1049,@JD-yw7to,2024-05-16T11:22:49Z,2024-05-16T11:22:49Z,5,In 2020 you could speak a few sentences. In 2024 you struggle pronouncing 2 words off the teleprompter. Trump 2024,-0.2732
1050,@Pillowcase1977,2024-05-16T11:16:09Z,2024-05-16T11:16:09Z,2,Doesn&#39;t matter what you say. The billions of dollars you are sending to Israel and then more to Ukraine is enough is enough. <br><br>Really I rather not hear you talk. I am triggered by you. <br><br>And how come we don&#39;t have other candidates to choose from besides you. Did you buy out delegates with the billions of our taxes to keep you as a primary? <br><br>I bet a billion that is what you did.,0.0258
1051,@briandecarlo1847,2024-05-16T11:09:57Z,2024-05-16T18:06:10Z,1,"Hey Joe, why didn&#39;t u mention the conditions u demanded in order to debate Trump. Huh Mr. Tough Guy? Why do u want no audience there? Are u scared they will boo u? Why do u want CNN to be the moderators? I am guessing so they can save u when Trump is obviously winning? Also, so they will favor U? Smdh. U are a joke Biden.  Everyone knows that. U like to talk tough, but everyone knows u are weak. U are already loosing in the polls. This will not save u. Get ready to loose.",0.7697
1052,@RobertBlevins,2024-05-16T10:46:06Z,2024-05-16T10:46:06Z,5,"I will take Biden, a guy who has served this country faithfully for more than a half-century, rather than a guy who keeps facing serious charges in Federal court and tries shouting down everyone he has ever debated.",0.1027
1053,@aof13,2024-05-16T10:17:58Z,2024-05-16T10:17:58Z,1,😂😂😂😂 &quot;REPORT: White House Aides Worried About Biden’s ‘Psychological Torment’ Over Hunter Trial&quot; 😂😂😂😂😂 TRUMP 2024❤❤❤,-0.296
1054,@JD-yw7to,2024-05-16T10:09:54Z,2024-05-16T10:09:54Z,102,You already lost the debates by demanding no crowds. Why are you so terrified of an audience,-0.8889
1055,@JD-yw7to,2024-05-16T10:04:26Z,2024-05-16T10:04:26Z,64,lol no crowd ? Whats the matter joey afraid your own supporters will start to heckle,0.5574
1056,@JD-yw7to,2024-05-16T10:03:15Z,2024-05-16T10:03:15Z,7,Why would anyone vote for you. We are spending more on everything and you think it’s okay because we’re making more,0.2263
1057,@110everyday6,2024-05-16T10:03:12Z,2024-05-16T10:03:12Z,1,Joey’s uncle got eaten by cannibals 😂,0.0
1058,@JD-yw7to,2024-05-16T10:01:01Z,2024-05-16T10:01:01Z,0,Why are you lying about inflation being 9% when you took office. Be ready to mumble yourself through that lie during the debate,-0.2263
1059,@JD-yw7to,2024-05-16T09:59:58Z,2024-05-16T09:59:58Z,0,lol your cognitive decline is on full display. You trying to put 2 sentences together is vastly different from a few short years ago.,0.4588
1060,@dindown4107,2024-05-16T09:28:33Z,2024-05-16T09:28:33Z,0,Biden tai,0.0
1061,@ivonalise,2024-05-16T09:10:43Z,2024-05-16T09:10:43Z,0,"Wonderful💖,Sir",0.0
1062,@edzzila103,2024-05-16T09:09:22Z,2024-05-16T09:09:22Z,1,Stonald? Did i hear that right?,0.0
1063,@antsilk2758,2024-05-16T08:53:39Z,2024-05-16T08:53:39Z,1,Time to order the popcorn,0.0
1064,@user-pl2gi6vt8n,2024-05-16T08:46:18Z,2024-05-16T08:46:18Z,1,ឈប់រកស៊ីកន្លែងអញ<br>យក Microsoft ហែងចេញ<br>ទៅ អាឆ្កែថោកទាប <br>អញមិនយកផងប្រឹងនិយាយមកម្ល៉េះហា ប្រកាស តាម News មកអាថោកទាប អាមេដឹកនាំ គ្មានប្រយោជន៍ <br> របស់ របរ ពួកអញ អញអោយ ទៅ ប្រកាស អោយត្រឹមត្រូវ យក របស់អញចេញពីរ UN អាឆ្កែអត់ប្រយោជន៍ <br>ដឹកនាំ ឡប់ ៗ ជេរពួកអញអត់ប្រយោជន៍ទៀត ចលនា ថោកទាបដូចពួកហែង ចង់អោយអញចូលរួមជាមួយ អាមេដឹកនាំថោកទាប <br>យករបស់ហែង អាឆ្កែថោកទាប<br>ប្រកាស លឿន ៗ មក អាថោកទាប😂<br>របស់ហែង ក្នុងទីផ្សារ របស់ពួកអញយកចេញអាថោកទាប 😂 ចេញមកសារភាព មក បើស្រលាញ់ប្រជាជន និង សម្ព័ន្ធមិត្ត ត្រូវជាប់គុក អញអោយ<br>រកសុី ក្នុង អន្តរជាតិរបស់អញ ប្រហុឺចេញ,0.0
1065,@astronautpenguin,2024-05-16T08:44:24Z,2024-05-16T08:44:24Z,13,cringe,0.0
1066,@user-zm5bl3yz8x,2024-05-16T08:24:57Z,2024-05-16T08:24:57Z,0,"火曜日5月14日、ドナルド・トランプ大統領の復帰とジョー・バイデンの弾劾を中心としたブランソン兄弟の発表による衝撃波に備えて、軍が約300から360の都市に駐留していると報じられた。<br>EBSアラート!!! 米国の数百の都市に戒厳令が発令された！10日間の停電、GITMOの秘密法廷、償還センターと量子金融カードが展開される。",0.0
1067,@user-pl2gi6vt8n,2024-05-16T08:07:35Z,2024-05-16T08:07:35Z,0,ចេញពីតំណែងរបស់ប្រទេសពួកអញ<br>អារដ្ឋសភាឆ្កួត,0.0
1068,@user-jx6jl5oj9k,2024-05-16T07:49:13Z,2024-05-16T07:49:13Z,0,"There are many Ex-Muslims Atheists in Egypt and the government of Egypt by force  teach our children in school islam religion. Please Mr. Biden, Force Egypt to stop teaching islam religion to children in school. Studying a religion is a choice not by force according to human rights.",0.0258
1069,@BroFest89,2024-05-16T07:46:42Z,2024-05-16T07:46:42Z,2,🙄,0.0
1070,@MiroSpasov-so3tu,2024-05-16T07:30:37Z,2024-05-16T07:30:37Z,0,Trebu Fur MOSHA QHOVA 🤓,0.0
1071,@user-pl2gi6vt8n,2024-05-16T07:30:10Z,2024-05-16T07:30:10Z,0,អាបែកថ្នាំ,0.0
1072,@charlescharlemagne4907,2024-05-16T07:28:40Z,2024-05-16T07:28:40Z,2,a true disgrace to our country this man is.  Deliberately opened our border for future political gain for his party.  Its more his handlers because Joe isn&#39;t sure what day it is.  RIP Laken Riley.  On Joe&#39;s hands.,0.7906
1073,@Brayden2004x,2024-05-16T07:14:23Z,2024-05-16T07:15:36Z,1,Joe biden and trump should  play call of duty together and do a 1v1 for election,0.34
1074,@hugsavage5286,2024-05-16T06:40:16Z,2024-05-16T06:40:16Z,1,"Chocolate Chocolate chip, great choice",0.6249
1075,@gerris6266,2024-05-16T06:37:23Z,2024-05-16T06:37:23Z,2,Trump is going to wipe the floor up with this idiot. I can NOT stand to look at this thing. TRUMP 2024.,-0.596
1076,@jim6186,2024-05-16T05:51:36Z,2024-05-16T05:51:36Z,2,Biden gets more desperate by the day. <br><br>Hides all year bit now all of a sudden wants to debate now that the media is turning on him? 🤣,-0.3804
1077,@jeremyh2103,2024-05-16T05:45:21Z,2024-05-16T05:45:21Z,0,"Wrong Joe, trump lost THREE debates against you; he also lost the one he pulled out off.",-0.7717
1078,@ButterpOsse12954,2024-05-16T05:42:31Z,2024-05-16T05:42:31Z,2,"HEY TRAITOR JOE, SOMETHING IS ROTTEN IN THE STATE OF METAMUCIL AND RUBBER PANTS.<br><br>SIGNED,<br>&quot;TRADER FILES&quot;",-0.6166
1079,@GumballEdits,2024-05-16T05:40:09Z,2024-05-16T05:40:09Z,0,"Trump lost the last one, but Trump might hit his Addy this time like he did before Hillary debate lol",0.743
1080,@masa3032,2024-05-16T05:38:39Z,2024-05-16T05:38:39Z,38,"Well, Mr. President, I have a question to ask why is there so many cuts in your videos?",-0.0972
