author,published_at,updated_at,like_count,text
@janea4777,2024-05-26T04:19:30Z,2024-05-26T04:19:30Z,2,Biden needs to reach out to Liz and Adam.
@emileewooten3874,2024-05-26T04:17:57Z,2024-05-26T04:18:16Z,0,Such BS. Makes me sick. No More Wars!
@janea4777,2024-05-26T04:17:19Z,2024-05-26T04:17:19Z,0,Trump has always been power hungry
@marylamb7707,2024-05-26T04:05:33Z,2024-05-26T04:05:33Z,0,Yes. New dinero ad full of lies.
@SALSAKID49,2024-05-26T04:02:59Z,2024-05-26T04:02:59Z,1,"I approve my fellow NY&#39;er Mr. Robert DeNiro and <a href=""http://www.youtube.com/results?search_query=%23joebiden"">#JoeBiden</a> with this Messaging ...   💪🙏💙💯🤛"
@clareerickson9136,2024-05-26T04:01:30Z,2024-05-26T04:01:30Z,2,"Agreed. trump has always been a crazy, cheating, con artist."
@ralphsolis8359,2024-05-26T03:57:35Z,2024-05-26T03:57:35Z,1,"I have a question, Why isn’t there a campaign ad about Trump in love with communism seeing he admires Putin and Kim Jung ? It seems to me it’s time to state the obvious, don’t you think?"
@dennis2150,2024-05-26T03:38:33Z,2024-05-26T03:41:20Z,0,Blood bath part got edited He wont do shit He can try he will get shut down
@jaykimble1,2024-05-26T02:45:55Z,2024-05-26T02:45:55Z,1,I hope Trump forgot to put his Huggies on when he saw this! The ketchup bottle has to be empty by now. Yup that’s crap on the wall!!
@QU1RKONE,2024-05-26T02:12:35Z,2024-05-26T02:12:35Z,0,Echoing Nikki Haley&#39;s comments that today&#39;s Trump is not 2016 Trump.
@johncromwell2529,2024-05-26T01:49:28Z,2024-05-26T01:49:28Z,1,Thx<br>🙏🇺🇦👍
@tsvoelpel,2024-05-26T01:32:44Z,2024-05-26T01:32:44Z,0,"Do vote. But do your research first. Don&#39;t cave in to fear mongering, which is a satanic tactic. Don&#39;t run with the flow of those around you, you may run off a cliff. Do actual research, this is not research."
@tsvoelpel,2024-05-26T01:27:46Z,2024-05-26T01:27:46Z,0,🤣😂 Perfect example of taking EVERYTHING out of context!!! A+!!!!!
@kevinkeith4578,2024-05-26T00:20:32Z,2024-05-26T00:20:32Z,1,He has always been evil and crazy
@allenbagwell8034,2024-05-25T23:30:48Z,2024-05-25T23:30:48Z,0,"I just saw this ad for the first time. It&#39;s not going to move the needle one bit because it doesn&#39;t re-frame Trump in any significant way. It&#39;s just preaching to the choir. And no large segment of voters know Robert De Niro&#39;s voice well, so &quot;star power&quot; has nothing to do with its appeal.<br><br>This ad is saying &quot;look how awful Trump is!&quot; but that doesn&#39;t work because people already know how awful he is, and the people this ad is trying to reach don&#39;t think that&#39;s material to doing the job of President.<br><br>Dems have always been awful at messaging. Start thinking outside the box for f---&#39;s sake."
@barbaraperry5568,2024-05-25T23:17:36Z,2024-05-25T23:17:36Z,2,This man needs to be defeated!! Trump has too many deficits in his resume to get a second chance!
@tony84.,2024-05-25T23:15:42Z,2024-05-25T23:15:42Z,3,"<a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=12"">0:12</a>, This is a GREAT ad. And the great Robert De Niro is GOLD! and speaking truth about Trump too💯"
@debrafrakes6479,2024-05-25T22:53:04Z,2024-05-25T22:53:04Z,1,Biden doesnt even know where he is.  Biden lives in fairy tale land telling people Jill was a blind date.  His lies started many years ago<br>I bet these comments are not random.
@terrytepelena5128,2024-05-25T22:50:35Z,2024-05-25T22:50:35Z,0,🤣🤣🤣
@susannesin5929,2024-05-25T22:41:17Z,2024-05-25T22:41:17Z,1,Great ad.
@JudithAdams-ud3ue,2024-05-25T22:17:07Z,2024-05-25T22:17:07Z,0,"Top security for Biden and Harris,they are top priority to keep safe. He is so desperate that he will stop at nothing to win the election. He believes Biden was out to take him out,those are dangerous accusations for Biden,and Harris&#39;s safety. He is calling his troops to cause a bloodbath? If he does not win? Something serious must be done about Trump!"
@JudithAdams-ud3ue,2024-05-25T22:07:43Z,2024-05-25T22:07:43Z,3,"Top security prison for that lunatic,he is dangerous!"
@crabbyhayes1076,2024-05-25T21:52:16Z,2024-05-25T21:52:16Z,0,"De-bunked DeNiro - when the loser has nothing left but slander.  We all lived through the Trump presidency, and found things went quite well. So if anyone has mental issues, they would appear to belong to Bobby D."
@chrisharrimanwireworxllc7425,2024-05-25T21:45:30Z,2024-05-25T21:45:30Z,0,another example of elites thinking we care about their opinion. shut up and act…
@Ganiscol,2024-05-25T21:43:13Z,2024-05-25T21:43:13Z,0,But isnt it sad that a certain part of the electorate needs to be reminded of the crazyness and chaos that trump is?<br>Its not that long ago that we&#39;ve seen it when he occupied the White House and we&#39;ve seen it ever since he was fired.<br>What is the matter with people not remembering that?
@eschwarz1003,2024-05-25T21:29:33Z,2024-05-25T21:29:33Z,1,Tim your voice is the most beautiful voice of reason.
@margaretpetersen8586,2024-05-25T21:10:33Z,2024-05-25T21:10:33Z,1,"Do you remember that it was Pelosi who  denied the request to put extra protection at the capitol?<br>Do you remember that it was the Democrats who denied the offer of National Guard to protect Portland, Oregon when the federal bldgs &amp; police drpts. among others were set ablaze?  <br>Do you remember what happened in Seattle, Washington when Democrats stopped any help to put down the violence there?  <br>Those are just examples.  <br>It&#39;s the Democrats who pay &amp; promote the likes of Antifa! <br>Check it out."
@user-mc6rd6nx6z,2024-05-25T20:42:19Z,2024-05-25T20:42:19Z,2,Trump 2024!!!!
@useruse8949,2024-05-25T20:35:03Z,2024-05-25T20:35:03Z,3,"Democracy and facts matters,  thank you for your fantastic work - go for vote - keep fighting for democracy"
@nancycronin551,2024-05-25T20:29:08Z,2024-05-25T20:29:08Z,0,Donald claimed that if he lost it was because the election was rigged - in 2015!! Have we all forgotten this?!
@joshboncoeur6985,2024-05-25T20:21:20Z,2024-05-25T20:21:20Z,1,Trump 2024!!!
@joecountry8397,2024-05-25T20:04:40Z,2024-05-25T20:04:40Z,0,"Robert Deniro wouldn&#39;t make a video of MadMan trump if there wasn&#39;t something wrong with trump&#39;s Regime!! ( And NO, HE&#39;S NOT BEING PAID BY George Soros!!)<br>  MAGA IS NUTS !<br>Trumpf supporters wit tattoos all over their faces!!😂 Yeah,you got my support!(not)! Go Blue Folks! You won&#39;t regret it!!🎉🎉"
@pappystubs,2024-05-25T20:03:45Z,2024-05-25T20:03:45Z,1,how pathetic he&#39;s become.
@user-wb7ss9ji3y,2024-05-25T19:48:12Z,2024-05-25T19:48:12Z,0,"“Trump snapped” in no way suggests he changed from normal to abnormal,"
@cantstandya8250,2024-05-25T19:44:39Z,2024-05-25T19:44:39Z,0,all the accusations and you screen your own comments... pathetic
,2024-05-25T19:30:15Z,2024-05-25T19:30:15Z,0,"How&#39;s your Grandson, Bobby?"
@bobbiesherrier-dolack5712,2024-05-25T19:13:02Z,2024-05-25T19:13:02Z,0,So grateful for those that speak up about the chaos of Trump.
@peacefulpleb,2024-05-25T18:34:47Z,2024-05-25T18:34:47Z,0,Malignant narcissist with serious age-related mental decay. Mad and bad who knows and does it matter. He is an agent of chaos.
@Bob-lh4mg,2024-05-25T17:52:10Z,2024-05-25T17:52:10Z,0,"The bottom line is this, trump doesn’t care about anyone but himself. He could care less about abortion or the Bible he only cares about power and money and will do or say what his supporters want to hear. trump is a fraud."
@marybardmess7953,2024-05-25T17:51:07Z,2024-05-25T17:51:07Z,0,"Nothing snapped. He&#39;s always been like this, but it gives the Trump voter an off-ramp."
@robertlarkin9488,2024-05-25T17:43:19Z,2024-05-25T17:43:19Z,0,This video would be more effective the day or two before election. It’s like F-911 . When voting came in 2004 people forgot about it
@user-ty2yb1iy2o,2024-05-25T17:42:46Z,2024-05-25T17:42:46Z,0,Great ad!  Glad there are some people out there with a brain and voice that still recognize sanity vs insanity!
@gratitude49,2024-05-25T17:23:13Z,2024-05-25T17:23:13Z,1,If you think the price of gas or groceries will go down if Drumpf is elected you are dreaming. The greed of the corporations is unquenchable. The Government will not stop them. You can stop them. BOYCOTT. Stop buying one day a week. See what happens.
@nthabisengmodjadji1644,2024-05-25T17:02:57Z,2024-05-25T17:02:57Z,0,"I&#39;m not american, some of us where I am are watching with bated breath  to see what Americans will do in November. I must say it seems to me that Trump is going to win. Am I wrong?"
@subaru7233,2024-05-25T16:54:13Z,2024-05-25T16:54:13Z,1,"I see an elderly person with multiple psych disorders and progressing dementia rapidly declining and being led by suggestion from his &quot;consultants&quot; and followers. I think there are times that Trump has no idea what he&#39;s actually talking about, hence the word salad and perseverates (involuntary repetition of behavior or thought) and confabulates (creates false memories) continually. He is unwell, has always been unwell and is now in a serious cognitive decline. I&#39;m a retired RN and have cared for literally hundreds of dementia patients. Saying he&#39;s nuts or crazy, lazy descriptors IMO,  doesn&#39;t capture him by half."
@lgnh6430,2024-05-25T16:53:31Z,2024-05-25T16:53:31Z,0,"The biden campaign should focus on showing people that he is only in it for himself,"
@gcs7817,2024-05-25T16:32:49Z,2024-05-25T16:32:49Z,0,Biden needs to address voter kitchen table issues head on and tell them that he understands their pain and that his administration is trying to tackle those kitchen table issues
@KernowekTim,2024-05-25T16:04:09Z,2024-05-25T16:04:09Z,0,"Trump&#39;s Karma for his crimes, his hate and his lusts are catching him up rapidly now. He is on a down-spiral of doom. His &quot;end is nigh&quot;. Chill."
@rsw552,2024-05-25T15:51:30Z,2024-05-25T15:51:30Z,1,Our justice has completely failed us.
@The-Antikythera-Mechanism,2024-05-25T15:42:33Z,2024-05-25T15:42:33Z,0,"To be honest people really dislike biden at the moment. He seems to flip-flop on major issues, and his Gaza campaign probably cost him Michigan. He seems to go against what the public wants in that sense, and when you ignore your populace well, it will look not good for you. He failed to provide current students with any form of debt relief, so his young votes seem to have gone down the drain. The ICC is doing what the US should have done on the world stage, so he looks like a clown. He has put off the voters who got him across the finish line last election, and it&#39;s costing him the election this time. It seems like democrats may perform well on local, state, and federal solely cause of abortion rights, but the president seems to be a coin flip."
@lin-joglobal769,2024-05-25T15:42:11Z,2024-05-25T15:42:11Z,1,It’s not hard enough! They need to highlight everyone in the cabinet who says he’s crazy. They need to hurry up and play this over and over.
@tinynijman9077,2024-05-25T15:39:42Z,2024-05-25T15:39:42Z,0,It is brilliant ! Well done 💙
@bbybap4729,2024-05-25T15:15:53Z,2024-05-25T15:15:53Z,0,De Niro fighting the good fight. He’s going to be remembered more than the grifters in Hollywood fighting for clout. He’s on the right side of history
@cyninbend,2024-05-25T15:14:12Z,2024-05-25T15:14:12Z,0,"Trump has dementia. Every voter should take the time to hear David Pakman&#39;s interview with Dr. John Gartner.  There are a number of very specific ways by which our brains fails if we have dementia.  Trump shows us ALL of them all the time.  He simply cannot say a word he wants to say--remember &quot;origins&quot; came out as &quot;oranges&quot; over and over?  Well, he&#39;s doing that all the time now, and often can&#39;t find a real word to substitute.  He also purposely uses fake words he makes up, and he just gives up on phrases or words.  He groans and gives up. These all have names, often with the word &quot;phasia&quot; in them...don&#39;t ask me for more details...  He&#39;s also finding himself in places and saying things he has no clue what they are about--Hannibal Lecter, Jimmy Conners, Gettysburg...  He&#39;s getting much worse and his falling asleep in court is part of it--he can&#39;t control himself as his brain decays.  Dr. Gartner has his own podcast with other doctors and guests, too.  Trump would not last another 4 yrs and that would trigger a dictator replacement battle the US has no experience with."
@Mvf38000,2024-05-25T15:14:10Z,2024-05-25T15:14:10Z,0,"Lucky De Zero is a has been no one can stand him, who cares what he has to say. Has been cry baby 😭"
@pecquet-dubalaix8288,2024-05-25T15:04:22Z,2024-05-25T15:04:22Z,0,Robert De Niro acts as if Trump knows something about him.
@oconkat,2024-05-25T15:04:19Z,2024-05-25T15:04:19Z,0,Binders needs younger person speaking instead of old men.
@Mossyrocklove,2024-05-25T15:02:23Z,2024-05-25T15:02:23Z,0,"I agree, he was always insane, but I support the ad"
@margueritebridges9029,2024-05-25T14:52:34Z,2024-05-25T14:52:34Z,0,The DEMs need to also explain in an AD to the voters who are not that knowledgable that the Unified Reich and Autocracy connects to HITLER! Get on it DEMs!🇺🇲💙💙💙💙
@andrewx7806,2024-05-25T14:50:04Z,2024-05-25T14:50:04Z,0,It all hangs on who Trump chooses as his running mate.  If he chooses Nikki Haley he will win.
@andrewx7806,2024-05-25T14:47:27Z,2024-05-25T14:47:27Z,0,Try reading the book “Laptop from Hell” about Hunter Biden and the Biden family.  Trump may be somewhat loopy but Biden is seriously corrupt.  So which is it?
@andrewx7806,2024-05-25T14:43:10Z,2024-05-25T14:43:10Z,0,DeNiro ?
@trumpetingangel,2024-05-25T14:40:17Z,2024-05-25T14:40:27Z,0,"Let&#39;s take our YouTube energy to making a difference!  Don&#39;t wait until November.  The campaigns need all of us.  Volunteer with the Democratic committee (local, state, or national).  Volunteer with Vote Save America, MoveOn, Lean Left, or other activist organization. They are mobilizing NOW because we can&#39;t wait until the fall.  Donate, get a yard sign, get a bumper sticker.  💙💙"
@MrShamus07,2024-05-25T14:35:51Z,2024-05-25T14:35:51Z,0,"I agree, Tim. Trump has always been a nut job."
@randymcdaniel1244,2024-05-25T14:00:13Z,2024-05-25T14:00:13Z,0,If you dug 26 holes from A to Z Trump would be the A Hole!!!!😅
@mahanihajimelan5864,2024-05-25T13:55:51Z,2024-05-25T13:55:51Z,1,This ad is GOLD! Absolutely love it! 👏👏👏💙💙
@jerryferren9018,2024-05-25T13:44:31Z,2024-05-25T13:44:31Z,1,I agree. He&#39;s always been crazy. I was talking to a Canadian couple the day before the election in 2016 and they asked what I thought about election. I told them he couldn&#39;t possibly win &quot;he&#39;s crazy&quot;.
@nicolasperrault3363,2024-05-25T13:42:58Z,2024-05-25T13:42:58Z,0,He always been crazy for sure. But it would be undiplomatic to say so to those who voted for him in 2016 and 2020.
@EdRose-bs4dh,2024-05-25T13:39:18Z,2024-05-25T13:39:18Z,1,Get it... Grandpa was a pimp and tax cheat; dad was a slumlord and a cheat... really what could actually be right about this guy?  Talk about the apple falling close to the tree.
@stocksgoupward5922,2024-05-25T13:38:02Z,2024-05-25T13:39:14Z,0,Trump wanted a secure border. For SPITE Biden has an open border. Is this for the good of the country?  Biden has 1000s of service man fired for not getting covid shots. Then he lets in millions with no shots?? Trumps wall for Border would cost 15 billion. Where is money coming from? Then we give 175 billion to Ukraine. Go Back to Trump and seriously Democrats are worried he will become a dictator? Please. No wars when Trump was president
@marks8437,2024-05-25T13:37:50Z,2024-05-25T13:37:50Z,1,Trump is throwing his toddler tantrum after losing the election.
@lamarmatthews8297,2024-05-25T13:32:33Z,2024-05-25T13:32:33Z,0,"I believe the Democrats, the President, the Congress, etc should hold talks in someway with the American people like you would a board room. Explains where the progress has been made, the methods of continuing the progress economically and most of all discuss what the completion (ie. Trump, MAGA, Republicans) are saying/promoting and how it is being addressed.  I know your show and other YouTube programs are doing a great job of this."
@lindagriffin510,2024-05-25T13:03:55Z,2024-05-25T13:03:55Z,1,"Yes he has always been crazy and is slipping into total madness. A dictator, unified reich, terminate the constitution and so many other plans  that threaten the very core of our democracy! Please vote for our America that has been a shining beacon of freedom for so many people in the world."
@jacquelinedesanctis7082,2024-05-25T13:01:19Z,2024-05-25T13:01:19Z,0,"Your current government is NOT admired worldwide.  Biden is a joke, his policies have brought war and financial ruin to the US and the western world..  De Niro is super rich and &quot;Hollywood,&quot; he has no idea what the working classes go through to put food on the table. When Trump was in there were no wars and the financial situation for the US was booming.  He wanted to build on US natural reserves  and to protect your borders.  All I know is that if Biden remains America will end up in a war with Russia.  I think even Trump is preferable to that.  But perhaps war would cover up the corruption of the Democrats.  Never mind the fact these Masters of War kill millions of innocents you guys hate Trump.  What a waste of energy.  Instead roll up your sleeves and build something different for yourselves.  Anyway, . your government is a war mongering scandal, a policeman of the world, now hated worldwide.  What was left of US dignity and positivity is being destroyed by Biden and the few who rule the world behind the curtain."
@markinnis8404,2024-05-25T13:01:17Z,2024-05-25T13:01:17Z,0,"That&#39;s it, first time seeing this ad everyone is so fired up about! I have seen Robert say more on Kimmel... lets step the hammer up a little!!😂😂😂😂😂😂"
@user-cy5ze6rt4q,2024-05-25T12:54:11Z,2024-05-25T12:54:11Z,0,Robert de niro can cry for a bottle.
@johnbrown6189,2024-05-25T12:49:21Z,2024-05-25T12:49:21Z,0,Trump curious?
@Livesoutloud,2024-05-25T12:48:39Z,2024-05-25T12:48:39Z,0,Trump didn’t snap he has always been that way. He never plan to leave. It was months before he started saying that the election was going to be rigged and he was going to lose because he knew he was gonna lose.
@user-mi1eb7iu1p,2024-05-25T12:46:27Z,2024-05-25T12:46:27Z,0,What inflation?
@stevemerritt2721,2024-05-25T12:43:09Z,2024-05-25T12:43:09Z,0,everything you say is a generalization but no evidence or fact
@robcantley1695,2024-05-25T12:35:39Z,2024-05-25T12:35:39Z,0,"Blump did not snap.  He is a criminal and knows damn good and well that he continued his criminality into his &quot;presidency&quot;, and he is willing to burn this country down to avoid accountability.<br><br>What kills me is that the media reports on his non-stop lying, but doesn&#39;t seem to suss out the fact that he is not lying to rational people who see through his con.  HE IS LYING TO HIS SUPPORTERS -AND ONLY HIS SUPPORTERS.  He doesn&#39;t even consider, much less speak to anyone he cannot fuck over."
@dianek2806,2024-05-25T12:34:43Z,2024-05-25T12:34:43Z,0,Biden can’t run on his record so all he can do is down Trump.  Look up racists comments by Biden.
@lisamathews9185,2024-05-25T12:30:31Z,2024-05-25T12:30:31Z,0,"Just a reminder, Trumpy was nothing but a celebrity too when he decided to run for president, he is NOT a politician, so I don’t think having a star celebrity call him out for the awful things he’s done to the country a bad idea, in fact I think DeNiro is SPOT ON!!"
@teddyshea3921,2024-05-25T12:20:12Z,2024-05-25T12:20:12Z,0,"De Niro is a good spokesman for this kind of message.  He’s a celebrity but not a prissy, entitled one."
@goldwingerppg5953,2024-05-25T12:08:54Z,2024-05-25T12:08:54Z,0,Biden needs to go after the Nikki Haley supports and I have to believe they are very disappointed in her support of Trump after telling them all the reasons he’s unfit to president.
@markweaver8529,2024-05-25T12:05:29Z,2024-05-25T12:05:29Z,0,"I do think losing the election and facing multiple criminal trials did break him mentally.<br>He’s still one of the world worse figures in modern day history,even before that happened.<br>Now though he seems insane."
@bianca-sg8zq,2024-05-25T12:04:09Z,2024-05-25T12:04:09Z,1,"Trump has ALWAYS been crazy. It&#39;s just very well disguised. Dems need to counter the disinformation about the economy. If having the strongest economy in the world, post pandemic, isn&#39;t sufficient for folks, then they don&#39;t care about the economy. They want a dictator."
@mikerisner,2024-05-25T11:53:22Z,2024-05-25T11:53:22Z,1,Each claim in that commercial can be dismissed by MAGAs. Trump needs to be quoted for his desire to dismiss the Constitution and his admiration for Hitler and Kim Jong Un. I feel these are far more objective and damning.
@berniebsac,2024-05-25T11:46:58Z,2024-05-25T11:46:58Z,0,"Jeez you people are quite insane aren&#39;t you. Voiced by Robert De Niro because Creepy Joe is no longer coherent enough to do it himself, now that&#39;s more honest isn&#39;t it. The truth is a beautiful thing."
@pauld4146,2024-05-25T11:43:29Z,2024-05-25T11:43:29Z,1,"Yes I totally agree, trump has always been crazy.   100%."
@LWfanboy,2024-05-25T11:32:56Z,2024-05-25T11:32:56Z,1,"Trump&#39;s always been a broken human, but he&#39;s definitely getting more desperate."
@kazaspopes6109,2024-05-25T11:31:04Z,2024-05-25T11:31:04Z,0,"All mixed ethnicities I know here in California are Trump 2024❤; Los Angeles county, Orange County, Santa Barbara, San Bernardino county, Riverside County, San Diego, San Jose, San Francisco, Stockton, etc. ~Los Angeles, CALIFORNIA MAGA"
@kazaspopes6109,2024-05-25T11:30:36Z,2024-05-25T11:30:36Z,0,"All mixed ethnicities I know here in California are Trump 2024❤; Los Angeles county, Orange County, Santa Barbara, San Bernardino county, Riverside County, San Diego, San Jose, San Francisco, Stockton, etc. ~Los Angeles, CALIFORNIA MAGA"
@TheOhiowolf,2024-05-25T11:21:40Z,2024-05-25T11:21:40Z,0,”! It gets worse over time. That’s what is happening! Stop saying it’s a matter of belief!<br>“Grandiose Narcissism “ He will eventually end up in a hospital or treatment facility!
@KristenDavey-oy3oj,2024-05-25T11:14:41Z,2024-05-25T11:18:35Z,0,"Trump isn’t crazy; he is a socio narcissist. This needs to be defined and expressed on all media platforms. IMO, it’s very visual in all his behaviour. Time to call it out!"
@phoenixrising011,2024-05-25T10:23:05Z,2024-05-25T10:23:05Z,0,Trump is chasing the dragon.....<br><br>Think about it.
@stevenwymor1398,2024-05-25T09:57:15Z,2024-05-25T09:57:15Z,0,"Agreed, T***p has always been a loon. They also need to push the reality of our economy. People are clueless about the real state of the economy. They wouldn’t be T***p curious if they understood what the real economic picture is."
@wwkissell,2024-05-25T09:45:47Z,2024-05-25T09:45:47Z,0,I absolutely agree that Trump has had his chance and he failed. But Joe Biden has failed miserably as well. He is bought and sold by the corporate Elite in the dark state. He&#39;s totally unqualified mentally . The only real choice is Robert Kennedy. He has his head on straight. He calls a spade a spade and is the only chance to bring this country back into the people&#39;s control.
@LaRomana59,2024-05-25T09:11:02Z,2024-05-25T09:11:02Z,0,Re: Louisiana... what&#39;s scarier than making it illegal to possess Mifepristone without a prescription is the apparatus that&#39;s being proposed to monitor it as equivalent to dangerous narcotics: only specially licensed providers will be able to prescribe it AND every prescription is to be entered into a registry listing for whom it ordered!
@jujujupiter,2024-05-25T08:18:53Z,2024-05-25T08:18:53Z,0,I’d like the short segments from Bulwark
@willvm394,2024-05-25T07:49:17Z,2024-05-25T07:49:17Z,0,"At <a href=""https://www.youtube.com/watch?v=DB0M3I2HEJo&amp;t=64"">1:04</a>, &quot;...in the camp that Trump&#39;s always been crazy...&quot;. Absolutely! And Trump has also, always been crooked!<br>Just a few of his dishonest acts:<br>Trump tried to alter the terms of his father&#39;s will when the latter was dying!<br>Trump&#39;s &quot;university&quot; was shut down by the authorities and he was made to refund $25 million to people he had cheated!<br>Trump&#39;s charity was shut down by the authorities and the authorities supervised the disbursement of the remaining funds!<br>Trump&#39;s two main businesses were each convicted of 17 counts of fraud by a jury deliberating for less than two days!<br>Trump cheated numerous tradesmen by withholding agreed upon payments when they completed the jobs!<br>Trump&#39;s personal attorney and &quot;fixer&quot;, was found guilty and imprisoned for a crime they planned and executed together, for  <br>    Trump&#39;s benefit!<br>Trump was found guilty, by a civil jury, of sexual battery and slander!<br>I could continue, but that would take all day!"
@alfredodiaz888,2024-05-25T07:34:23Z,2024-05-25T07:34:23Z,0,Better start looking over your shoulder…because it’s already arriving. BOOM! RFK Jr
@user-br1qr9li2q,2024-05-25T07:33:24Z,2024-05-25T07:33:24Z,0,"I think framing it as something snapped in Trump after 2020, is a good way to frame it as it gives permission to those who voted for Trump in 2016 and 2020, to vote differently. Trump lost his mind after 2020, I think is a persuasive message."
@joshrazldaz1970,2024-05-25T07:01:48Z,2024-05-25T07:01:48Z,0,Yeah OBAMA 3 + 4 . You Damn fools.
@GirmaKassa-ip7ht,2024-05-25T07:00:14Z,2024-05-25T07:00:14Z,0,He’s not the man you voted for in 2016. That’s smarter than saying you were wrong to people
@amylarson2980,2024-05-25T06:52:07Z,2024-05-25T06:52:07Z,0,"I just would like to add that our system of elections and allowing candidates to run should be evaluated.  I just don&#39;t believe that criminals, convicted felons, misdemeanors, corrupt and law-breaking individuals should get a shot at being the President of the U.S. They will be rebellious, will not uphold the rule of law, will not respect the Constitution and should not be allowed to be elected to the highest office of the land to protect a Democracy and work for the American people.  They will NEVER DO that and so our qualifications for office need to be rewritten.  These people running campaigns are radicalized and will always work to develop a dictatorship or totalitarian style government.  If Trump gets into office, we only have ourselves to blame.  In this day and age, the rules of our Democracy are beginning to look as though things are just &#39;too open&#39; without discretion.  That&#39;s my opinion but the world has gotten much more dangerous and we need greater security in place. Those running to take over the country for political power, gain and capturing the Treasury, as well as pocketing campaign money do not help develop our nation one bit.  People need healthcare, wage growth, lower prices, savings, equity, assets, a quality of life."
@mikymouse-dg7tg,2024-05-25T06:50:40Z,2024-05-25T06:50:40Z,1,"Remember, 1st time around he had people around him that mostly put the breaks on, if he wins, he will only have people who are 100 percent behind him, plus he knows the system now.. if that fact does not wake you up, nothing will."
@amylarson2980,2024-05-25T06:42:04Z,2024-05-25T06:42:04Z,0,"Latest poll results is a bit unsettling to say the least.  Steve Kornacki is now indicating that NEITHER Biden nor Trump will win the election with the required &quot;270&quot; votes.  They will fall short, therefore, enabling the House of Representatives to make the final vote for the next President of the United States.  Since the House is currently Republican majority, they will naturally select Trump.  This is not over yet, but if Biden doesn&#39;t get to 270, it will be over for the Democratic incumbent.  This latest development is due to Nebraska not having a &#39;winner take all&#39; approach to awarding electoral votes.  The other state is Maine."
@kathyheslep5720,2024-05-25T06:39:26Z,2024-05-25T06:39:26Z,0,"I agree, Trump has always been crazy. But he is a little more frightening with his rhetoric. I hope and pray that Americans wake up and see what a terrible person Trump truly is. Vote Blue please!"
@gunner678,2024-05-25T06:24:48Z,2024-05-25T06:24:48Z,0,"If folks had the sense they were born with, they&#39;d know inflation is a global issue, because there are two major wars raging, one of which is in its third year. Trump has become a cult leader and his leadership will result in civil war."
@howiediep5782,2024-05-25T06:10:25Z,2024-05-25T06:10:25Z,0,How many will cheer when the Orange finally expires!!
@janakingking3022,2024-05-25T06:08:59Z,2024-05-25T06:08:59Z,0,Great ad
@HowdyDo2,2024-05-25T05:49:37Z,2024-05-25T05:49:37Z,0,"De Niro is an ACTOR. They give him lines, just like they did with little Shirley Temple, and De Niro remembers his lines and says them when the camera is rolling. Trump on the other hand built a $3 billion real estate company, was the host of a TV show called &quot;The Apprentice&quot; for a few years that was the highest rated show, and he ran for and was elected President of the United States. I hope this helps you."
@HowdyDo2,2024-05-25T05:46:13Z,2024-05-25T05:46:13Z,0,"De Niro, who knows nothing about business or politics, and who has probably never even met Trump, can tell you all about him, and even makes a national campaign against Trump. De Niro is married to a BLACK woman, and he&#39;s trying to tell us that Trump is nuts?"
@loringsollender5029,2024-05-25T05:44:54Z,2024-05-25T05:44:54Z,0,I can hardly wait to see Our wonderful president joe Biden Debate Failed former president trump He&#39;s going to disgrace him And humiliate him So will the rest of Of the world
@deviritter5232,2024-05-25T05:40:45Z,2024-05-25T05:40:45Z,0,I’m glad Biden has a good team. I wish the Democratic Party would get their story together.
@duderino8722,2024-05-25T05:30:26Z,2024-05-25T05:35:30Z,0,"Maybe I missed it but I didn’t see either De Niro’s name or face associated with this ad.  Great ad, but no clear sense that it was a De Niro endorsement other than it sounded like him."
@Beth-zg6gb,2024-05-25T05:27:04Z,2024-05-25T05:27:04Z,0,"🫡 Respect for Robert De Niro! Vote All Blue! 🌊🇺🇸💙 Postscript - DJT has always been an unethical, selfish, and narcissistic mad hatter! Biden/Harris 2024!"
@arpeggi2999,2024-05-25T05:23:55Z,2024-05-25T05:23:55Z,0,I just don&#39;t understand how there could be any people that are so on the fence about trump that a simple ad could change their mind
@karinwolf3645,2024-05-25T05:18:02Z,2024-05-25T05:18:02Z,0,"You have a lovely voice, too!  💋💖💙🌊💙🌊💙🍿🍹😆👵🐺🖖🌵"
@annettebeavers7866,2024-05-25T05:16:13Z,2024-05-25T05:16:13Z,2,We got to get out and Vote Blue 💙💙💙
@lorettamiri7484,2024-05-25T05:14:05Z,2024-05-25T05:14:05Z,0,"When Trump shows you and tells you who he is and what he will do, believe him"
@TheAnarchitek,2024-05-25T05:13:37Z,2024-05-25T05:13:37Z,0,"Oh, and can we just say, republikans are the biggest busybodies in history!  They are the people the original colonists came here to get away from!"
@nomadicroadrat,2024-05-25T05:11:50Z,2024-05-25T05:11:50Z,0,"Yeah, the &#39;Bloodbath&#39; out of context quote maybe nit picking but why do it? There is so much more fodder that taking words out of context just lowers the bar even more.  And saying that&#39;s the nature of politics, doesn&#39;t help either.  Couldn&#39;t the campaign not find something much more shocking?  just saying"
